model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,summary_file,relevant_accession_papers,relevant_accession_dir_size,relevant_host_papers,relevant_host_dir_size,error_message
gemma4:e4b,UWG13353,Bacteriophage sp.,"{""uid"": ""2295246132"", ""accession"": ""UWG13353"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 336, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295246132|gb|UWG13353.1|"", ""isolate"": ""2434_14813"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG13353/library/accession_lit,7,TMP_results/accessions/UWG13353/library/host_lit,9,587.0300000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 30.76, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 207.51, ""FilterRelevantHostLiterature"": 141.76, ""ClassifySummary"": 4.0, ""ClassifyThermalForced"": 4.69}",False,TMP_results/accessions/UWG13353/summary/summary.txt,"['PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",3,"['PMC13197029.1.txt', '42175751.txt', 'PMC13198439.1.txt']",3,
gemma4:e4b,UWG12747,Bacteriophage sp.,"{""uid"": ""2295245517"", ""accession"": ""UWG12747"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295245517|gb|UWG12747.1|"", ""isolate"": ""2412_91510"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG12747/library/accession_lit,7,TMP_results/accessions/UWG12747/library/host_lit,9,586.51,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 30.86, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 207.51, ""FilterRelevantHostLiterature"": 141.82, ""ClassifySummary"": 4.02, ""ClassifyThermalForced"": 4.69}",False,TMP_results/accessions/UWG12747/summary/summary.txt,"['PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",3,"['PMC13197029.1.txt', '42175751.txt', 'PMC13198439.1.txt']",3,
gemma4:e4b,UWG12438,Bacteriophage sp.,"{""uid"": ""2295245205"", ""accession"": ""UWG12438"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 336, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295245205|gb|UWG12438.1|"", ""isolate"": ""2410_803"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG12438/library/accession_lit,7,TMP_results/accessions/UWG12438/library/host_lit,9,617.94,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 34.23, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 221.21, ""FilterRelevantHostLiterature"": 143.05, ""ClassifySummary"": 4.24, ""ClassifyThermalForced"": 4.44}",False,TMP_results/accessions/UWG12438/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UWG09164,Bacteriophage sp.,"{""uid"": ""2295235582"", ""accession"": ""UWG09164"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 336, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295235582|gb|UWG09164.1|"", ""isolate"": ""2714_9469"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG09164/library/accession_lit,7,TMP_results/accessions/UWG09164/library/host_lit,9,627.78,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 40.42, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 222.41, ""FilterRelevantHostLiterature"": 144.13, ""ClassifySummary"": 4.27, ""ClassifyThermalForced"": 4.36}",False,TMP_results/accessions/UWG09164/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UWF95006,Bacteriophage sp.,"{""uid"": ""2295215161"", ""accession"": ""UWF95006"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 328, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295215161|gb|UWF95006.1|"", ""isolate"": ""2126_62926"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWF95006/library/accession_lit,7,TMP_results/accessions/UWF95006/library/host_lit,9,620.1,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 33.92, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 221.44, ""FilterRelevantHostLiterature"": 143.86, ""ClassifySummary"": 4.26, ""ClassifyThermalForced"": 4.37}",False,TMP_results/accessions/UWF95006/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UWF93719,Bacteriophage sp.,"{""uid"": ""2295213853"", ""accession"": ""UWF93719"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295213853|gb|UWF93719.1|"", ""isolate"": ""1899_60980"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWF93719/library/accession_lit,7,TMP_results/accessions/UWF93719/library/host_lit,9,619.25,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 33.67, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 221.4, ""FilterRelevantHostLiterature"": 142.66, ""ClassifySummary"": 4.24, ""ClassifyThermalForced"": 4.71}",False,TMP_results/accessions/UWF93719/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UWF91489,Bacteriophage sp.,"{""uid"": ""2295211587"", ""accession"": ""UWF91489"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 404, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295211587|gb|UWF91489.1|"", ""isolate"": ""1851_22887"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWF91489/library/accession_lit,7,TMP_results/accessions/UWF91489/library/host_lit,9,619.85,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 34.93, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 220.95, ""FilterRelevantHostLiterature"": 143.8, ""ClassifySummary"": 4.26, ""ClassifyThermalForced"": 4.44}",False,TMP_results/accessions/UWF91489/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UWF90421,Bacteriophage sp.,"{""uid"": ""2295210501"", ""accession"": ""UWF90421"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 404, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295210501|gb|UWF90421.1|"", ""isolate"": ""1820_16661"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWF90421/library/accession_lit,7,TMP_results/accessions/UWF90421/library/host_lit,9,622.61,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 40.68, ""ClassifyHostMetadata"": 1.87, ""FilterRelevantLiterature"": 221.73, ""FilterRelevantHostLiterature"": 143.51, ""ClassifySummary"": 4.27, ""ClassifyThermalForced"": 4.45}",False,TMP_results/accessions/UWF90421/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UWF86463,Bacteriophage sp.,"{""uid"": ""2295206480"", ""accession"": ""UWF86463"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295206480|gb|UWF86463.1|"", ""isolate"": ""1742_73852"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWF86463/library/accession_lit,7,TMP_results/accessions/UWF86463/library/host_lit,9,618.8399999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 34.9, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 221.51, ""FilterRelevantHostLiterature"": 142.75, ""ClassifySummary"": 4.26, ""ClassifyThermalForced"": 4.18}",False,TMP_results/accessions/UWF86463/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UWF84457,Bacteriophage sp.,"{""uid"": ""2295200668"", ""accession"": ""UWF84457"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 328, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295200668|gb|UWF84457.1|"", ""isolate"": ""2350_66946"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWF84457/library/accession_lit,7,TMP_results/accessions/UWF84457/library/host_lit,9,618.54,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 34.91, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 221.64, ""FilterRelevantHostLiterature"": 143.08, ""ClassifySummary"": 4.21, ""ClassifyThermalForced"": 4.46}",False,TMP_results/accessions/UWF84457/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UVY63720,Bacteriophage sp.,"{""uid"": ""2294129776"", ""accession"": ""UVY63720"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/05"", ""update_date"": ""2022/09/05"", ""dbsource"": ""insd"", ""extra"": ""gi|2294129776|gb|UVY63720.1|"", ""isolate"": ""1517_9287"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UVY63720/library/accession_lit,7,TMP_results/accessions/UVY63720/library/host_lit,9,617.8399999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 36.47, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 221.14, ""FilterRelevantHostLiterature"": 142.26, ""ClassifySummary"": 4.23, ""ClassifyThermalForced"": 4.67}",False,TMP_results/accessions/UVY63720/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UVY58950,Bacteriophage sp.,"{""uid"": ""2294124903"", ""accession"": ""UVY58950"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 328, ""create_date"": ""2022/09/05"", ""update_date"": ""2022/09/05"", ""dbsource"": ""insd"", ""extra"": ""gi|2294124903|gb|UVY58950.1|"", ""isolate"": ""1397_35906"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UVY58950/library/accession_lit,8,TMP_results/accessions/UVY58950/library/host_lit,12,620.5,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 34.25, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 223.1, ""FilterRelevantHostLiterature"": 146.61, ""ClassifySummary"": 4.25, ""ClassifyThermalForced"": 4.4}",False,TMP_results/accessions/UVY58950/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UVY47793,Bacteriophage sp.,"{""uid"": ""2294113533"", ""accession"": ""UVY47793"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/05"", ""update_date"": ""2022/09/05"", ""dbsource"": ""insd"", ""extra"": ""gi|2294113533|gb|UVY47793.1|"", ""isolate"": ""1482_41062"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UVY47793/library/accession_lit,7,TMP_results/accessions/UVY47793/library/host_lit,9,632.3,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 33.87, ""ClassifyHostMetadata"": 1.92, ""FilterRelevantLiterature"": 226.04, ""FilterRelevantHostLiterature"": 148.56, ""ClassifySummary"": 4.38, ""ClassifyThermalForced"": 4.53}",False,TMP_results/accessions/UVY47793/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
gemma4:e4b,UVY45357,Bacteriophage sp.,"{""uid"": ""2294111049"", ""accession"": ""UVY45357"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 336, ""create_date"": ""2022/09/04"", ""update_date"": ""2022/09/04"", ""dbsource"": ""insd"", ""extra"": ""gi|2294111049|gb|UVY45357.1|"", ""isolate"": ""1187_10776"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UVY45357/library/accession_lit,7,TMP_results/accessions/UVY45357/library/host_lit,9,632.24,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 34.82, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 222.44, ""FilterRelevantHostLiterature"": 145.71, ""ClassifySummary"": 4.45, ""ClassifyThermalForced"": 4.53}",False,TMP_results/accessions/UVY45357/summary/summary.txt,"['PMC13198022.1.txt', 'PMC13196783.1.txt', 'PMC13195806.1.txt', '42008119.txt']",4,"['PMC13197029.1.txt', 'PMC13198439.1.txt']",2,
